track_id,genre_id,genre_title,genre_parent_id
96698,49,Free-Folk,17.0
96698,103,Singer-Songwriter,17.0
96699,49,Free-Folk,17.0
96699,103,Singer-Songwriter,17.0
96718,25,Punk,12.0
96718,167,Black-Metal,31.0
96726,103,Singer-Songwriter,17.0
96728,103,Singer-Songwriter,17.0
96729,103,Singer-Songwriter,17.0
96730,103,Singer-Songwriter,17.0
96731,103,Singer-Songwriter,17.0
96738,118,Balkan,2.0
96742,118,Balkan,2.0
96743,118,Balkan,2.0
96759,89,Post-Punk,25.0
96898,22,Audio Collage,38.0
96898,32,Noise,38.0
96900,22,Audio Collage,38.0
96900,32,Noise,38.0
96901,22,Audio Collage,38.0
96901,32,Noise,38.0
96902,22,Audio Collage,38.0
96902,32,Noise,38.0
96935,25,Punk,12.0
96935,109,Hardcore,25.0
96936,25,Punk,12.0
96936,109,Hardcore,25.0
96944,76,Experimental Pop,10.0
96945,76,Experimental Pop,10.0
96946,76,Experimental Pop,10.0
97037,539,Rap,21.0
97041,539,Rap,21.0
97043,539,Rap,21.0
97211,103,Singer-Songwriter,17.0
97215,103,Singer-Songwriter,17.0
97216,103,Singer-Songwriter,17.0
97286,25,Punk,12.0
97286,109,Hardcore,25.0
97393,42,Ambient Electronic,15.0
97393,400,Chill-out,182.0
97404,42,Ambient Electronic,15.0
97404,400,Chill-out,182.0
97406,1,Avant-Garde,38.0
97406,125,Unclassifiable,38.0
97406,250,Improv,38.0
97406,514,Sound Art,38.0
97407,1,Avant-Garde,38.0
97407,125,Unclassifiable,38.0
97407,250,Improv,38.0
97407,514,Sound Art,38.0
97424,240,Chiptune,297.0
97424,297,Chip Music,15.0
97540,42,Ambient Electronic,15.0
97540,400,Chill-out,182.0
97542,42,Ambient Electronic,15.0
97542,400,Chill-out,182.0
97544,42,Ambient Electronic,15.0
97544,400,Chill-out,182.0
97545,42,Ambient Electronic,15.0
97545,400,Chill-out,182.0
97547,181,Techno,15.0
97547,296,Dance,15.0
97548,181,Techno,15.0
97548,296,Dance,15.0
97568,539,Rap,21.0
97569,539,Rap,21.0
97570,539,Rap,21.0
97585,103,Singer-Songwriter,17.0
97585,180,British Folk,17.0
97586,103,Singer-Songwriter,17.0
97586,180,British Folk,17.0
97587,103,Singer-Songwriter,17.0
97587,180,British Folk,17.0
97588,103,Singer-Songwriter,17.0
97588,180,British Folk,17.0
97589,103,Singer-Songwriter,17.0
97589,180,British Folk,17.0
97590,103,Singer-Songwriter,17.0
97590,180,British Folk,17.0
97690,66,Indie-Rock,12.0
97690,89,Post-Punk,25.0
97691,100,Alternative Hip-Hop,21.0
97691,539,Rap,21.0
97692,100,Alternative Hip-Hop,21.0
97692,539,Rap,21.0
97697,100,Alternative Hip-Hop,21.0
97697,539,Rap,21.0
97793,32,Noise,38.0
97793,250,Improv,38.0
97793,456,Minimalism,38.0
97794,32,Noise,38.0
97794,250,Improv,38.0
97794,456,Minimalism,38.0
97813,32,Noise,38.0
97813,250,Improv,38.0
97813,456,Minimalism,38.0
97814,32,Noise,38.0
97814,250,Improv,38.0
97814,456,Minimalism,38.0
97841,250,Improv,38.0
97844,337,Drum & Bass,15.0
97844,695,Jungle,15.0
97845,337,Drum & Bass,15.0
97845,695,Jungle,15.0
97846,337,Drum & Bass,15.0
97846,695,Jungle,15.0
97847,337,Drum & Bass,15.0
97847,695,Jungle,15.0
97848,337,Drum & Bass,15.0
97848,695,Jungle,15.0
97886,109,Hardcore,25.0
97887,109,Hardcore,25.0
97894,66,Indie-Rock,12.0
97894,89,Post-Punk,25.0
97940,240,Chiptune,297.0
97940,297,Chip Music,15.0
97958,286,Trip-Hop,15.0
97958,400,Chill-out,182.0
97959,286,Trip-Hop,15.0
97959,400,Chill-out,182.0
97960,286,Trip-Hop,15.0
97960,400,Chill-out,182.0
97961,286,Trip-Hop,15.0
97961,400,Chill-out,182.0
97962,286,Trip-Hop,15.0
97962,400,Chill-out,182.0
98025,25,Punk,12.0
98025,53,Noise-Rock,45.0
98025,71,No Wave,25.0
98026,118,Balkan,2.0
98028,118,Balkan,2.0
98031,118,Balkan,2.0
98077,25,Punk,12.0
98077,109,Hardcore,25.0
98202,181,Techno,15.0
98202,296,Dance,15.0
98203,181,Techno,15.0
98203,296,Dance,15.0
98204,181,Techno,15.0
98204,296,Dance,15.0
98205,181,Techno,15.0
98205,296,Dance,15.0
98206,181,Techno,15.0
98206,296,Dance,15.0
98227,240,Chiptune,297.0
98227,297,Chip Music,15.0
98228,240,Chiptune,297.0
98228,297,Chip Music,15.0
98229,514,Sound Art,38.0
98235,107,Ambient,1235.0
98236,107,Ambient,1235.0
98237,107,Ambient,1235.0
98238,107,Ambient,1235.0
98251,25,Punk,12.0
98251,53,Noise-Rock,45.0
98251,89,Post-Punk,25.0
98297,66,Indie-Rock,12.0
98298,524,Romany (Gypsy),130.0
98299,524,Romany (Gypsy),130.0
98300,524,Romany (Gypsy),130.0
98301,524,Romany (Gypsy),130.0
98302,524,Romany (Gypsy),130.0
98339,118,Balkan,2.0
98346,118,Balkan,2.0
98348,118,Balkan,2.0
98349,118,Balkan,2.0
98547,539,Rap,21.0
98548,539,Rap,21.0
98549,539,Rap,21.0
98550,539,Rap,21.0
98551,539,Rap,21.0
98552,539,Rap,21.0
98553,539,Rap,21.0
98554,539,Rap,21.0
98555,539,Rap,21.0
98556,539,Rap,21.0
98557,539,Rap,21.0
98565,539,Rap,21.0
98567,539,Rap,21.0
98569,539,Rap,21.0
98573,539,Rap,21.0
98574,539,Rap,21.0
98575,539,Rap,21.0
98576,539,Rap,21.0
98577,539,Rap,21.0
98578,539,Rap,21.0
98579,539,Rap,21.0
98580,539,Rap,21.0
98581,539,Rap,21.0
98582,539,Rap,21.0
98583,539,Rap,21.0
98584,539,Rap,21.0
98585,539,Rap,21.0
98613,539,Rap,21.0
98617,539,Rap,21.0
98618,539,Rap,21.0
98619,539,Rap,21.0
98620,539,Rap,21.0
98621,539,Rap,21.0
98622,539,Rap,21.0
98623,539,Rap,21.0
98624,539,Rap,21.0
98625,539,Rap,21.0
98626,539,Rap,21.0
98627,539,Rap,21.0
98628,539,Rap,21.0
98655,118,Balkan,2.0
98656,118,Balkan,2.0
98657,118,Balkan,2.0
98666,118,Balkan,2.0
98667,102,Middle East,2.0
98667,118,Balkan,2.0
98668,102,Middle East,2.0
98668,118,Balkan,2.0
98669,102,Middle East,2.0
98669,118,Balkan,2.0
98670,102,Middle East,2.0
98670,118,Balkan,2.0
98671,102,Middle East,2.0
98671,118,Balkan,2.0
98680,118,Balkan,2.0
98681,118,Balkan,2.0
98701,25,Punk,12.0
98701,85,Garage,12.0
98770,240,Chiptune,297.0
98770,297,Chip Music,15.0
98838,42,Ambient Electronic,15.0
99041,286,Trip-Hop,15.0
99041,495,Downtempo,15.0
99134,296,Dance,15.0
99135,296,Dance,15.0
99214,41,Electroacoustic,38.0
99260,25,Punk,12.0
99261,240,Chiptune,297.0
99261,297,Chip Music,15.0
99274,250,Improv,38.0
99274,514,Sound Art,38.0
99311,183,Glitch,15.0
99311,495,Downtempo,15.0
99313,183,Glitch,15.0
99313,495,Downtempo,15.0
99345,31,Metal,12.0
99345,66,Indie-Rock,12.0
99361,118,Balkan,2.0
99362,118,Balkan,2.0
99363,118,Balkan,2.0
99364,118,Balkan,2.0
99368,118,Balkan,2.0
99369,118,Balkan,2.0
99370,118,Balkan,2.0
99371,118,Balkan,2.0
99372,118,Balkan,2.0
99373,118,Balkan,2.0
99374,118,Balkan,2.0
99375,118,Balkan,2.0
99389,130,Europe,2.0
99390,130,Europe,2.0
99391,130,Europe,2.0
99392,130,Europe,2.0
99393,130,Europe,2.0
99394,130,Europe,2.0
99395,130,Europe,2.0
99411,85,Garage,12.0
99411,89,Post-Punk,25.0
99419,85,Garage,12.0
99419,89,Post-Punk,25.0
99436,85,Garage,12.0
99436,404,Surf,85.0
99437,85,Garage,12.0
99437,404,Surf,85.0
99438,85,Garage,12.0
99438,404,Surf,85.0
99439,85,Garage,12.0
99439,404,Surf,85.0
99440,85,Garage,12.0
99440,404,Surf,85.0
99441,85,Garage,12.0
99441,404,Surf,85.0
99442,85,Garage,12.0
99442,404,Surf,85.0
99703,181,Techno,15.0
99703,296,Dance,15.0
99704,181,Techno,15.0
99704,296,Dance,15.0
99707,181,Techno,15.0
99707,296,Dance,15.0
100497,240,Chiptune,297.0
100497,297,Chip Music,15.0
100522,337,Drum & Bass,15.0
100544,42,Ambient Electronic,15.0
100544,184,Minimal Electronic,15.0
100549,42,Ambient Electronic,15.0
100549,184,Minimal Electronic,15.0
100550,42,Ambient Electronic,15.0
100550,184,Minimal Electronic,15.0
100552,42,Ambient Electronic,15.0
100552,184,Minimal Electronic,15.0
100745,240,Chiptune,297.0
100745,297,Chip Music,15.0
100799,88,New Wave,12.0
100799,89,Post-Punk,25.0
100802,88,New Wave,12.0
100802,89,Post-Punk,25.0
100835,42,Ambient Electronic,15.0
100835,236,IDM,15.0
100972,468,Dubstep,15.0
100973,468,Dubstep,15.0
100975,468,Dubstep,15.0
100976,468,Dubstep,15.0
101111,79,Reggae - Dub,2.0
101111,502,Cumbia,46.0
101112,79,Reggae - Dub,2.0
101112,502,Cumbia,46.0
101116,79,Reggae - Dub,2.0
101116,502,Cumbia,46.0
101118,79,Reggae - Dub,2.0
101118,502,Cumbia,46.0
101119,79,Reggae - Dub,2.0
101119,502,Cumbia,46.0
101864,32,Noise,38.0
101864,41,Electroacoustic,38.0
101864,514,Sound Art,38.0
101868,32,Noise,38.0
101868,41,Electroacoustic,38.0
101868,514,Sound Art,38.0
101873,32,Noise,38.0
101873,41,Electroacoustic,38.0
101873,514,Sound Art,38.0
101893,1,Avant-Garde,38.0
101893,247,Musique Concrete,38.0
101893,514,Sound Art,38.0
101951,25,Punk,12.0
101951,85,Garage,12.0
102092,224,Sound Collage,38.0
102112,22,Audio Collage,38.0
102112,32,Noise,38.0
102114,22,Audio Collage,38.0
102114,32,Noise,38.0
102195,58,Psych-Rock,12.0
102195,113,Space-Rock,26.0
103518,18,Soundtrack,1235.0
103519,18,Soundtrack,1235.0
103520,18,Soundtrack,1235.0
103521,18,Soundtrack,1235.0
103522,18,Soundtrack,1235.0
103523,18,Soundtrack,1235.0
103600,240,Chiptune,297.0
103600,297,Chip Music,15.0
104008,103,Singer-Songwriter,17.0
104009,103,Singer-Songwriter,17.0
104010,103,Singer-Songwriter,17.0
104062,70,Industrial,12.0
104063,70,Industrial,12.0
104086,66,Indie-Rock,12.0
104227,85,Garage,12.0
104276,297,Chip Music,15.0
104276,468,Dubstep,15.0
104277,297,Chip Music,15.0
104277,468,Dubstep,15.0
104278,297,Chip Music,15.0
104278,468,Dubstep,15.0
104279,297,Chip Music,15.0
104279,468,Dubstep,15.0
104282,184,Minimal Electronic,15.0
104282,296,Dance,15.0
104283,184,Minimal Electronic,15.0
104283,296,Dance,15.0
104284,184,Minimal Electronic,15.0
104284,296,Dance,15.0
104625,47,Drone,38.0
104625,247,Musique Concrete,38.0
104668,89,Post-Punk,25.0
104724,1,Avant-Garde,38.0
104724,250,Improv,38.0
104725,1,Avant-Garde,38.0
104725,250,Improv,38.0
104779,76,Experimental Pop,10.0
104780,76,Experimental Pop,10.0
105022,32,Noise,38.0
105022,250,Improv,38.0
105119,25,Punk,12.0
105119,111,Power-Pop,25.0
105141,31,Metal,12.0
105141,70,Industrial,12.0
105142,31,Metal,12.0
105142,70,Industrial,12.0
105144,31,Metal,12.0
105144,70,Industrial,12.0
105145,31,Metal,12.0
105145,70,Industrial,12.0
105196,94,Freak-Folk,17.0
105408,183,Glitch,15.0
105408,337,Drum & Bass,15.0
105408,695,Jungle,15.0
105411,183,Glitch,15.0
105411,337,Drum & Bass,15.0
105411,695,Jungle,15.0
105412,183,Glitch,15.0
105412,337,Drum & Bass,15.0
105412,695,Jungle,15.0
105413,183,Glitch,15.0
105413,337,Drum & Bass,15.0
105413,695,Jungle,15.0
105414,183,Glitch,15.0
105414,337,Drum & Bass,15.0
105414,695,Jungle,15.0
105662,286,Trip-Hop,15.0
105662,400,Chill-out,182.0
105664,286,Trip-Hop,15.0
105664,400,Chill-out,182.0
105670,286,Trip-Hop,15.0
105670,400,Chill-out,182.0
105671,286,Trip-Hop,15.0
105671,400,Chill-out,182.0
105672,286,Trip-Hop,15.0
105672,400,Chill-out,182.0
105673,286,Trip-Hop,15.0
105673,400,Chill-out,182.0
105674,286,Trip-Hop,15.0
105674,400,Chill-out,182.0
105682,66,Indie-Rock,12.0
105682,89,Post-Punk,25.0
105683,539,Rap,21.0
105685,539,Rap,21.0
105719,32,Noise,38.0
105719,47,Drone,38.0
105720,32,Noise,38.0
105720,47,Drone,38.0
105722,32,Noise,38.0
105722,47,Drone,38.0
105824,100,Alternative Hip-Hop,21.0
105825,100,Alternative Hip-Hop,21.0
105826,100,Alternative Hip-Hop,21.0
105827,100,Alternative Hip-Hop,21.0
105887,103,Singer-Songwriter,17.0
105890,103,Singer-Songwriter,17.0
105912,89,Post-Punk,25.0
105912,111,Power-Pop,25.0
105914,103,Singer-Songwriter,17.0
105915,103,Singer-Songwriter,17.0
105916,103,Singer-Songwriter,17.0
105917,103,Singer-Songwriter,17.0
105918,103,Singer-Songwriter,17.0
105919,103,Singer-Songwriter,17.0
105920,103,Singer-Songwriter,17.0
106274,66,Indie-Rock,12.0
106274,89,Post-Punk,25.0
106277,66,Indie-Rock,12.0
106277,89,Post-Punk,25.0
106339,103,Singer-Songwriter,17.0
106342,103,Singer-Songwriter,17.0
106343,103,Singer-Songwriter,17.0
106456,94,Freak-Folk,17.0
106457,94,Freak-Folk,17.0
106458,94,Freak-Folk,17.0
106463,111,Power-Pop,25.0
106465,111,Power-Pop,25.0
106502,107,Ambient,1235.0
106562,314,Goth,12.0
106562,404,Surf,85.0
106563,314,Goth,12.0
106563,404,Surf,85.0
106564,314,Goth,12.0
106564,404,Surf,85.0
106566,314,Goth,12.0
106566,404,Surf,85.0
106567,314,Goth,12.0
106567,404,Surf,85.0
106568,314,Goth,12.0
106568,404,Surf,85.0
106569,314,Goth,12.0
106569,404,Surf,85.0
106570,314,Goth,12.0
106570,404,Surf,85.0
106571,314,Goth,12.0
106571,404,Surf,85.0
106629,107,Ambient,1235.0
106872,66,Indie-Rock,12.0
106872,111,Power-Pop,25.0
106876,66,Indie-Rock,12.0
106876,111,Power-Pop,25.0
106877,66,Indie-Rock,12.0
106877,111,Power-Pop,25.0
106937,103,Singer-Songwriter,17.0
106948,25,Punk,12.0
106948,66,Indie-Rock,12.0
106948,111,Power-Pop,25.0
106951,25,Punk,12.0
106951,66,Indie-Rock,12.0
106951,111,Power-Pop,25.0
106952,25,Punk,12.0
106952,66,Indie-Rock,12.0
106952,111,Power-Pop,25.0
106953,31,Metal,12.0
106953,167,Black-Metal,31.0
106954,31,Metal,12.0
106954,167,Black-Metal,31.0
106955,31,Metal,12.0
106955,167,Black-Metal,31.0
106956,31,Metal,12.0
106956,167,Black-Metal,31.0
107101,25,Punk,12.0
107101,85,Garage,12.0
107125,286,Trip-Hop,15.0
107125,468,Dubstep,15.0
107126,286,Trip-Hop,15.0
107126,468,Dubstep,15.0
107127,286,Trip-Hop,15.0
107127,468,Dubstep,15.0
107128,286,Trip-Hop,15.0
107128,468,Dubstep,15.0
107129,286,Trip-Hop,15.0
107129,468,Dubstep,15.0
107178,79,Reggae - Dub,2.0
107179,79,Reggae - Dub,2.0
107180,79,Reggae - Dub,2.0
107181,79,Reggae - Dub,2.0
107182,79,Reggae - Dub,2.0
107183,79,Reggae - Dub,2.0
107184,79,Reggae - Dub,2.0
107185,79,Reggae - Dub,2.0
107186,79,Reggae - Dub,2.0
107187,79,Reggae - Dub,2.0
107188,79,Reggae - Dub,2.0
107189,79,Reggae - Dub,2.0
107248,130,Europe,2.0
107248,741,Klezmer,130.0
107249,130,Europe,2.0
107249,741,Klezmer,130.0
107250,130,Europe,2.0
107250,741,Klezmer,130.0
107251,130,Europe,2.0
107251,741,Klezmer,130.0
107256,130,Europe,2.0
107256,741,Klezmer,130.0
107257,130,Europe,2.0
107257,741,Klezmer,130.0
107388,101,Death-Metal,31.0
107388,109,Hardcore,25.0
107389,101,Death-Metal,31.0
107389,109,Hardcore,25.0
107390,101,Death-Metal,31.0
107390,109,Hardcore,25.0
107391,101,Death-Metal,31.0
107391,109,Hardcore,25.0
107425,182,House,15.0
107425,240,Chiptune,297.0
107426,182,House,15.0
107426,240,Chiptune,297.0
107427,182,House,15.0
107427,240,Chiptune,297.0
107429,182,House,15.0
107429,240,Chiptune,297.0
107432,182,House,15.0
107432,240,Chiptune,297.0
107433,182,House,15.0
107433,240,Chiptune,297.0
107434,182,House,15.0
107434,240,Chiptune,297.0
107435,182,House,15.0
107435,240,Chiptune,297.0
107476,89,Post-Punk,25.0
107506,25,Punk,12.0
107506,89,Post-Punk,25.0
107506,109,Hardcore,25.0
107531,107,Ambient,1235.0
107532,107,Ambient,1235.0
107533,107,Ambient,1235.0
107534,107,Ambient,1235.0
107535,107,Ambient,1235.0
107567,49,Free-Folk,17.0
107567,103,Singer-Songwriter,17.0
107613,286,Trip-Hop,15.0
107616,286,Trip-Hop,15.0
107617,286,Trip-Hop,15.0
107799,98,Progressive,12.0
107804,286,Trip-Hop,15.0
107805,31,Metal,12.0
107851,103,Singer-Songwriter,17.0
107852,103,Singer-Songwriter,17.0
107908,42,Ambient Electronic,15.0
107908,400,Chill-out,182.0
107909,42,Ambient Electronic,15.0
107909,400,Chill-out,182.0
107910,42,Ambient Electronic,15.0
107910,400,Chill-out,182.0
107911,42,Ambient Electronic,15.0
107911,400,Chill-out,182.0
107912,42,Ambient Electronic,15.0
107912,400,Chill-out,182.0
107913,42,Ambient Electronic,15.0
107913,400,Chill-out,182.0
107949,504,Latin,2.0
107950,504,Latin,2.0
107951,504,Latin,2.0
107952,504,Latin,2.0
107953,504,Latin,2.0
107954,504,Latin,2.0
107955,504,Latin,2.0
107956,504,Latin,2.0
107957,504,Latin,2.0
108012,103,Singer-Songwriter,17.0
108014,103,Singer-Songwriter,17.0
108015,103,Singer-Songwriter,17.0
108016,103,Singer-Songwriter,17.0
108017,107,Ambient,1235.0
108017,267,New Age,1235.0
108018,107,Ambient,1235.0
108018,267,New Age,1235.0
108019,107,Ambient,1235.0
108019,267,New Age,1235.0
108020,107,Ambient,1235.0
108020,267,New Age,1235.0
108021,107,Ambient,1235.0
108021,267,New Age,1235.0
108022,107,Ambient,1235.0
108022,267,New Age,1235.0
108023,107,Ambient,1235.0
108023,267,New Age,1235.0
108024,107,Ambient,1235.0
108024,267,New Age,1235.0
108025,107,Ambient,1235.0
108025,267,New Age,1235.0
108026,107,Ambient,1235.0
108026,267,New Age,1235.0
108027,107,Ambient,1235.0
108027,267,New Age,1235.0
108031,66,Indie-Rock,12.0
108031,109,Hardcore,25.0
108036,66,Indie-Rock,12.0
108036,109,Hardcore,25.0
108037,26,Post-Rock,12.0
108037,31,Metal,12.0
108038,26,Post-Rock,12.0
108038,31,Metal,12.0
108049,250,Improv,38.0
108050,250,Improv,38.0
108059,250,Improv,38.0
108060,250,Improv,38.0
108079,26,Post-Rock,12.0
108079,109,Hardcore,25.0
108155,109,Hardcore,25.0
108230,296,Dance,15.0
108290,58,Psych-Rock,12.0
108297,58,Psych-Rock,12.0
108298,58,Psych-Rock,12.0
108339,240,Chiptune,297.0
108339,297,Chip Music,15.0
108341,240,Chiptune,297.0
108341,297,Chip Music,15.0
108342,240,Chiptune,297.0
108342,297,Chip Music,15.0
108343,240,Chiptune,297.0
108343,297,Chip Music,15.0
108415,181,Techno,15.0
108415,182,House,15.0
108416,181,Techno,15.0
108416,182,House,15.0
108418,181,Techno,15.0
108418,182,House,15.0
108420,181,Techno,15.0
108420,182,House,15.0
108421,181,Techno,15.0
108421,182,House,15.0
108422,181,Techno,15.0
108422,182,House,15.0
108423,181,Techno,15.0
108423,182,House,15.0
108425,362,Synth Pop,10.0
108426,362,Synth Pop,10.0
108427,362,Synth Pop,10.0
108428,362,Synth Pop,10.0
108429,362,Synth Pop,10.0
108464,42,Ambient Electronic,15.0
108471,18,Soundtrack,1235.0
108472,18,Soundtrack,1235.0
108473,18,Soundtrack,1235.0
108474,18,Soundtrack,1235.0
108475,18,Soundtrack,1235.0
108476,18,Soundtrack,1235.0
108477,18,Soundtrack,1235.0
108478,18,Soundtrack,1235.0
108487,539,Rap,21.0
108488,539,Rap,21.0
108489,539,Rap,21.0
108490,539,Rap,21.0
108491,539,Rap,21.0
108492,539,Rap,21.0
108493,539,Rap,21.0
108494,539,Rap,21.0
108495,539,Rap,21.0
108496,539,Rap,21.0
108497,539,Rap,21.0
108498,539,Rap,21.0
108499,539,Rap,21.0
108500,539,Rap,21.0
108501,539,Rap,21.0
108502,25,Punk,12.0
108502,26,Post-Rock,12.0
108502,109,Hardcore,25.0
108503,25,Punk,12.0
108503,26,Post-Rock,12.0
108503,109,Hardcore,25.0
108504,25,Punk,12.0
108504,26,Post-Rock,12.0
108504,109,Hardcore,25.0
108505,25,Punk,12.0
108505,26,Post-Rock,12.0
108505,109,Hardcore,25.0
108524,181,Techno,15.0
108524,182,House,15.0
108525,181,Techno,15.0
108525,182,House,15.0
108526,181,Techno,15.0
108526,182,House,15.0
108527,181,Techno,15.0
108527,182,House,15.0
108528,181,Techno,15.0
108528,182,House,15.0
108529,181,Techno,15.0
108529,182,House,15.0
108530,181,Techno,15.0
108530,182,House,15.0
108531,181,Techno,15.0
108531,182,House,15.0
108532,181,Techno,15.0
108532,182,House,15.0
108533,181,Techno,15.0
108533,182,House,15.0
108863,118,Balkan,2.0
108864,118,Balkan,2.0
108865,118,Balkan,2.0
108866,118,Balkan,2.0
108867,118,Balkan,2.0
108868,118,Balkan,2.0
108878,18,Soundtrack,1235.0
108879,18,Soundtrack,1235.0
108880,18,Soundtrack,1235.0
108881,18,Soundtrack,1235.0
108882,18,Soundtrack,1235.0
108883,18,Soundtrack,1235.0
108884,18,Soundtrack,1235.0
108885,18,Soundtrack,1235.0
108925,25,Punk,12.0
108925,85,Garage,12.0
108957,66,Indie-Rock,12.0
108957,88,New Wave,12.0
108961,66,Indie-Rock,12.0
108961,88,New Wave,12.0
108962,66,Indie-Rock,12.0
108962,88,New Wave,12.0
108967,64,Electro-Punk,25.0
108967,314,Goth,12.0
108968,64,Electro-Punk,25.0
108968,314,Goth,12.0
108969,64,Electro-Punk,25.0
108969,314,Goth,12.0
108970,64,Electro-Punk,25.0
108970,314,Goth,12.0
108992,88,New Wave,12.0
109068,32,Noise,38.0
109068,224,Sound Collage,38.0
109071,32,Noise,38.0
109071,224,Sound Collage,38.0
109072,32,Noise,38.0
109072,224,Sound Collage,38.0
109144,514,Sound Art,38.0
109189,107,Ambient,1235.0
109191,107,Ambient,1235.0
109203,66,Indie-Rock,12.0
109235,25,Punk,12.0
109235,111,Power-Pop,25.0
109276,41,Electroacoustic,38.0
109276,47,Drone,38.0
109349,66,Indie-Rock,12.0
109349,89,Post-Punk,25.0
109350,27,Lo-Fi,12.0
109350,66,Indie-Rock,12.0
109350,89,Post-Punk,25.0
109355,27,Lo-Fi,12.0
109355,66,Indie-Rock,12.0
109355,89,Post-Punk,25.0
109356,27,Lo-Fi,12.0
109356,66,Indie-Rock,12.0
109356,89,Post-Punk,25.0
109357,27,Lo-Fi,12.0
109357,66,Indie-Rock,12.0
109357,89,Post-Punk,25.0
109445,103,Singer-Songwriter,17.0
109446,103,Singer-Songwriter,17.0
109447,103,Singer-Songwriter,17.0
109448,103,Singer-Songwriter,17.0
109449,103,Singer-Songwriter,17.0
109450,103,Singer-Songwriter,17.0
109468,85,Garage,12.0
109468,111,Power-Pop,25.0
109480,103,Singer-Songwriter,17.0
109481,109,Hardcore,25.0
109481,361,Thrash,109.0
109497,109,Hardcore,25.0
109497,361,Thrash,109.0
109535,240,Chiptune,297.0
109535,297,Chip Music,15.0
109537,240,Chiptune,297.0
109537,297,Chip Music,15.0
109538,240,Chiptune,297.0
109538,297,Chip Music,15.0
109542,42,Ambient Electronic,15.0
109543,42,Ambient Electronic,15.0
109548,1,Avant-Garde,38.0
109548,41,Electroacoustic,38.0
109711,456,Minimalism,38.0
109712,456,Minimalism,38.0
109896,103,Singer-Songwriter,17.0
109900,103,Singer-Songwriter,17.0
109901,103,Singer-Songwriter,17.0
109902,103,Singer-Songwriter,17.0
109903,103,Singer-Songwriter,17.0
109904,103,Singer-Songwriter,17.0
109905,103,Singer-Songwriter,17.0
109906,103,Singer-Songwriter,17.0
109925,185,Breakcore - Hard,15.0
109925,236,IDM,15.0
109925,695,Jungle,15.0
109957,76,Experimental Pop,10.0
109957,362,Synth Pop,10.0
109958,76,Experimental Pop,10.0
109958,362,Synth Pop,10.0
109960,76,Experimental Pop,10.0
109960,362,Synth Pop,10.0
109962,76,Experimental Pop,10.0
109962,362,Synth Pop,10.0
109963,76,Experimental Pop,10.0
109963,362,Synth Pop,10.0
109971,76,Experimental Pop,10.0
109971,362,Synth Pop,10.0
109972,76,Experimental Pop,10.0
109972,362,Synth Pop,10.0
109973,76,Experimental Pop,10.0
109973,362,Synth Pop,10.0
109974,76,Experimental Pop,10.0
109974,362,Synth Pop,10.0
109975,76,Experimental Pop,10.0
109975,362,Synth Pop,10.0
109976,76,Experimental Pop,10.0
109976,362,Synth Pop,10.0
109977,76,Experimental Pop,10.0
109977,362,Synth Pop,10.0
109978,76,Experimental Pop,10.0
109978,362,Synth Pop,10.0
110102,240,Chiptune,297.0
110102,297,Chip Music,15.0
110103,240,Chiptune,297.0
110103,297,Chip Music,15.0
110104,240,Chiptune,297.0
110104,297,Chip Music,15.0
110105,240,Chiptune,297.0
110105,297,Chip Music,15.0
110106,240,Chiptune,297.0
110106,297,Chip Music,15.0
110107,240,Chiptune,297.0
110107,297,Chip Music,15.0
110108,240,Chiptune,297.0
110108,297,Chip Music,15.0
110109,240,Chiptune,297.0
110109,297,Chip Music,15.0
110110,240,Chiptune,297.0
110110,297,Chip Music,15.0
110111,240,Chiptune,297.0
110111,297,Chip Music,15.0
110166,85,Garage,12.0
110166,111,Power-Pop,25.0
110167,85,Garage,12.0
110167,111,Power-Pop,25.0
110204,456,Minimalism,38.0
110205,456,Minimalism,38.0
110206,456,Minimalism,38.0
110207,456,Minimalism,38.0
110208,456,Minimalism,38.0
110209,456,Minimalism,38.0
110230,32,Noise,38.0
110230,47,Drone,38.0
110259,539,Rap,21.0
110260,539,Rap,21.0
110261,539,Rap,21.0
110262,539,Rap,21.0
110263,539,Rap,21.0
110264,539,Rap,21.0
110265,539,Rap,21.0
110266,539,Rap,21.0
110267,539,Rap,21.0
110274,250,Improv,38.0
110410,70,Industrial,12.0
110410,314,Goth,12.0
110417,70,Industrial,12.0
110417,314,Goth,12.0
110447,79,Reggae - Dub,2.0
110448,79,Reggae - Dub,2.0
110449,79,Reggae - Dub,2.0
110450,79,Reggae - Dub,2.0
110451,79,Reggae - Dub,2.0
110452,79,Reggae - Dub,2.0
110546,25,Punk,12.0
110546,109,Hardcore,25.0
110610,32,Noise,38.0
110610,47,Drone,38.0
110611,32,Noise,38.0
110611,47,Drone,38.0
110623,456,Minimalism,38.0
110629,456,Minimalism,38.0
110630,456,Minimalism,38.0
110634,58,Psych-Rock,12.0
110634,113,Space-Rock,26.0
110636,58,Psych-Rock,12.0
110636,113,Space-Rock,26.0
110637,58,Psych-Rock,12.0
110637,113,Space-Rock,26.0
110681,47,Drone,38.0
110681,224,Sound Collage,38.0
110684,47,Drone,38.0
110684,224,Sound Collage,38.0
110687,42,Ambient Electronic,15.0
110687,400,Chill-out,182.0
110688,42,Ambient Electronic,15.0
110688,400,Chill-out,182.0
110689,42,Ambient Electronic,15.0
110689,400,Chill-out,182.0
